SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Pleasantness,RT,Credit,Lab
97,old,cMAPLab-Behav,1,APARTMENT,,semantic,1,,,n,n
97,old,cMAPLab-Behav,2,TORTILLA,,semantic,1,,,n,n
97,old,cMAPLab-Behav,3,JARGON,,semantic,1,1,6.121336579,n,n
97,old,cMAPLab-Behav,4,CONVENIENCE,,semantic,1,,,n,n
97,old,cMAPLab-Behav,5,SABLE,,semantic,1,5,12.15894796,n,n
97,old,cMAPLab-Behav,6,SCISSORS,,semantic,1,2,15.47502852,n,n
97,old,cMAPLab-Behav,7,CANVAS,,semantic,1,2,19.07444402,n,n
97,old,cMAPLab-Behav,8,PICCOLO,,semantic,1,5,23.20705888,n,n
97,old,cMAPLab-Behav,9,PURPLE,,semantic,1,5,25.40672634,n,n
97,old,cMAPLab-Behav,10,ATTIC,,semantic,1,1,29.33938209,n,n
97,old,cMAPLab-Behav,11,DIP,SIP,phonetic,0,,,n,n
97,old,cMAPLab-Behav,12,EGYPTIAN,PYRAMID,semantic,0,,,n,n
97,old,cMAPLab-Behav,13,CRADLE,INFANT,semantic,0,,,n,n
97,old,cMAPLab-Behav,14,ROTE,ROLE,phonetic,0,1,41.13739807,n,n
97,old,cMAPLab-Behav,15,LEST,WEST,phonetic,0,2,44.28685402,n,n
97,old,cMAPLab-Behav,16,MUGGING,ROBBERY,semantic,0,3,47.70294194,n,n
97,old,cMAPLab-Behav,17,SIN,SIP,phonetic,0,5,50.23585094,n,n
97,old,cMAPLab-Behav,18,BLACKJACK,GAMBLER,semantic,0,2,53.10205877,n,n
97,old,cMAPLab-Behav,19,VEST,WEST,phonetic,0,5,56.23485794,n,n
97,old,cMAPLab-Behav,20,HOLDUP,ROBBERY,semantic,0,5,58.46780175,n,n
97,old,cMAPLab-Behav,21,FUN,BUN,phonetic,0,1,61.50061709,n,n
97,old,cMAPLab-Behav,22,RAT,CAT,phonetic,0,5,64.85004285,n,n
97,old,cMAPLab-Behav,23,GLOOMY,PHANTOM,semantic,0,5,67.14967619,n,n
97,old,cMAPLab-Behav,24,CAB,CAT,phonetic,0,2,70.53241806,n,n
97,old,cMAPLab-Behav,25,SORCERER,MAGICIAN,semantic,0,3,74.53179541,n,n
97,old,cMAPLab-Behav,26,POKER,GAMBLER,semantic,0,3,76.91469123,n,n
97,old,cMAPLab-Behav,27,MANIAC,LUNATIC,semantic,0,5,79.24764154,n,n
97,old,cMAPLab-Behav,28,SWAMPS,DINOSAUR,semantic,0,5,82.34709253,n,n
97,old,cMAPLab-Behav,29,WALLET,ROBBERY,semantic,0,1,86.41308158,n,n
97,old,cMAPLab-Behav,30,PAT,CAT,phonetic,0,1,88.69605515,n,n
97,old,cMAPLab-Behav,31,BOOKIE,GAMBLER,semantic,0,5,91.94546628,n,n
97,old,cMAPLab-Behav,32,UNDERWORLD,PYRAMID,semantic,0,,,n,n
97,old,cMAPLab-Behav,33,ROPE,ROLE,phonetic,0,5,98.66097885,n,n
97,old,cMAPLab-Behav,34,PEST,WEST,phonetic,0,5,100.2274469,n,n
97,old,cMAPLab-Behav,35,CASINO,GAMBLER,semantic,0,2,103.7101751,n,n
