SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Pleasantness,RT,Credit,Lab
66,young,CC8,1,SABLE,,semantic,1,5,1.40932570537552,y,y
66,young,CC8,2,APARTMENT,,semantic,1,2,5.92252444883343,y,y
66,young,CC8,3,PODIUM,,semantic,1,2,8.25573050312232,y,y
66,young,CC8,4,PROMENADE,,semantic,1,2,11.0888884125743,y,y
66,young,CC8,5,SILHOUETTE,,semantic,1,5,13.9553594416939,y,y
66,young,CC8,6,UNFORMED,,semantic,1,5,17.1884869853966,y,y
66,young,CC8,7,JARGON,,semantic,1,4,20.171635431936,y,y
66,young,CC8,8,TRIBESMAN,,semantic,1,3,23.4881203309633,y,y
66,young,CC8,9,THESAURUS,,semantic,1,4,26.0712716752896,y,y
66,young,CC8,10,BAGEL,,semantic,1,1,28.3877891738666,y,y
66,young,CC8,11,ROSE,ROLE,phonetic,0,1,31.3376066918718,y,y
66,young,CC8,12,SIS,SIP,phonetic,0,3,35.8539860044839,y,y
66,young,CC8,13,GLOOMY,PHANTOM,semantic,0,3,36.9039330453379,y,y
66,young,CC8,14,JOGGING,FITNESS,semantic,0,2,41.1869871041272,y,y
66,young,CC8,15,FAT,CAT,phonetic,0,5,43.4368460658006,y,y
66,young,CC8,16,MICE,MIRE,phonetic,0,5,45.8866984471679,y,y
66,young,CC8,17,HIP,SIP,phonetic,0,3,49.9531085634371,y,y
66,young,CC8,18,FIRE,MIRE,phonetic,0,3,52.3196232095361,y,y
66,young,CC8,19,MIME,MIRE,phonetic,0,3,55.7860811384162,y,y
66,young,CC8,20,ENCHANTED,MAGICIAN,semantic,0,1,58.2859179897932,y,y
66,young,CC8,21,RUN,BUN,phonetic,0,1,60.6191053293878,y,y
66,young,CC8,22,PARANORMAL,PHANTOM,semantic,0,5,65.0021621350897,y,y
66,young,CC8,23,MANIAC,LUNATIC,semantic,0,5,67.1020372002386,y,y
66,young,CC8,24,MINE,MIRE,phonetic,0,2,71.5684223838616,y,y
66,young,CC8,25,BEST,WEST,phonetic,0,1,73.0516772317933,y,y
66,young,CC8,26,DATE,FATE,phonetic,0,1,76.2348562254338,y,y
66,young,CC8,27,VAULT,PYRAMID,semantic,0,3,79.8345711603761,y,y
66,young,CC8,28,PEST,WEST,phonetic,0,5,82.5344135053456,y,y
