SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Pleasantness,RT,Credit,Lab
75,young,CC6,1,SYNOPSIS,,semantic,1,2,1.28070942232443,y,y
75,young,CC6,2,GAZETTE,,semantic,1,4,3.6441735142871,y,y
75,young,CC6,3,PODIUM,,semantic,1,4,6.96934543814859,y,y
75,young,CC6,4,TRIBESMAN,,semantic,1,2,10.5695394043141,y,y
75,young,CC6,5,TRIPLICATE,,semantic,1,3#,14.3280648147629,y,y
75,young,CC6,6,BIOLOGIST,,semantic,1,4$,16.4865118660091,y,y
75,young,CC6,7,HONEYCOMB,,semantic,1,5%,19.6033500666526,y,y
75,young,CC6,8,GUTTER,,semantic,1,5%,22.3618220503849,y,y
75,young,CC6,9,PURPLE,,semantic,1,1!,25.1536374390271,y,y
75,young,CC6,10,INVITATION,,semantic,1,1!,28.1704680633411,y,y
75,young,CC6,11,EXERTION,FITNESS,semantic,0,3#,31.6706553587137,y,y
75,young,CC6,12,FOSSILS,DINOSAUR,semantic,0,5%,34.3624580396427,y,y
75,young,CC6,13,SIT,SIP,phonetic,0,3#,37.6043150679325,y,y
75,young,CC6,14,WORKOUT,FITNESS,semantic,0,1!,40.3294345913455,y,y
75,young,CC6,15,HIRE,MIRE,phonetic,0,1!,42.9379054733436,y,y
75,young,CC6,16,MIKE,MIRE,phonetic,0,3#,46.5131029786426,y,y
75,young,CC6,17,CAP,CAT,phonetic,0,3#,49.1965889001003,y,y
75,young,CC6,18,TONING,FITNESS,semantic,0,1!,52.2550691242068,y,y
75,young,CC6,19,PAT,CAT,phonetic,0,3#,55.0552800541045,y,y
75,young,CC6,20,PHYSIQUE,FITNESS,semantic,0,1!,57.8720568894933,y,y
75,young,CC6,21,BAT,CAT,phonetic,0,3#,61.047213524871,y,y
75,young,CC6,22,DIRE,MIRE,phonetic,0,5%,64.2723799853266,y,y
75,young,CC6,23,SKELETONS,DINOSAUR,semantic,0,5%,67.0559030639997,y,y
75,young,CC6,24,FAT,CAT,phonetic,0,3#,70.7560653665278,y,y
75,young,CC6,25,MADMAN,LUNATIC,semantic,0,5%,73.1478649384517,y,y
75,young,CC6,26,HEAL,TEAL,phonetic,0,1!,75.8396712415415,y,y
75,young,CC6,27,APPARITION,PHANTOM,semantic,0,5%,78.9648446142673,y,y
75,young,CC6,28,WENT,WEST,phonetic,0,3#,81.964995839051,y,y
75,young,CC6,29,POLE,ROLE,phonetic,0,3#,85.3151781086781,y,y
75,young,CC6,30,GHOST,PHANTOM,semantic,0,5%,87.8153177124041,y,y
