SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Studied,New,RT,Credit,Lab
91,young,cMAPLab-fMRI,1,STATIONER,,semantic,1,0,1!,2.39512300942442,y,y
91,young,cMAPLab-fMRI,2,PURPLE,,semantic,1,0,1!,3.37944983402849,y,y
91,young,cMAPLab-fMRI,3,SCISSORS,,semantic,1,0,1!,4.13821794372052,y,y
91,young,cMAPLab-fMRI,4,HONEYCOMB,,semantic,1,0,1!,4.88688684812223,y,y
91,young,cMAPLab-fMRI,5,JOKER,COMEDIAN,semantic,0,0,3#,7.07000352221075,y,y
91,young,cMAPLab-fMRI,6,ROSE,ROLE,phonetic,0,1,5%,8.45622161522624,y,y
91,young,cMAPLab-fMRI,7,BAGEL,,semantic,1,0,2@,10.4466332483426,y,y
91,young,cMAPLab-fMRI,8,COP,CRITICAL,phonetic,1,0,2@,11.6511440214381,y,y
91,young,cMAPLab-fMRI,9,FATE,CRITICAL,phonetic,1,0,6^,12.48002855097,y,y
91,young,cMAPLab-fMRI,10,SAW,,phonetic,1,0,2@,13.4106417669827,y,y
91,young,cMAPLab-fMRI,11,SOON,BOON,phonetic,0,0,6^,14.0347920607746,y,y
91,young,cMAPLab-fMRI,12,COON,BOON,phonetic,0,1,6^,14.7554992104124,y,y
91,young,cMAPLab-fMRI,13,ATTIC,,semantic,1,0,2@,15.4733531292877,y,y
91,young,cMAPLab-fMRI,14,FITNESS,CRITICAL,semantic,1,0,4$,16.3656833221758,y,y
91,young,cMAPLab-fMRI,15,FOIL,,phonetic,1,0,2@,17.6313743419159,y,y
91,young,cMAPLab-fMRI,16,PAT,CAT,phonetic,0,1,6^,19.2262608261517,y,y
91,young,cMAPLab-fMRI,17,JOGGING,FITNESS,semantic,0,1,6^,19.8927323323296,y,y
91,young,cMAPLab-fMRI,18,DEMENTED,LUNATIC,semantic,0,1,6^,20.9758375767124,y,y
91,young,cMAPLab-fMRI,19,BIOLOGIST,,semantic,1,0,2@,21.8211090558325,y,y
91,young,cMAPLab-fMRI,20,NUN,BUN,phonetic,0,0,1!,22.7718306442403,y,y
91,young,cMAPLab-fMRI,21,BUN,CRITICAL,phonetic,1,0,1!,23.507768242649,y,y
91,young,cMAPLab-fMRI,22,MANIAC,LUNATIC,semantic,0,1,6^,24.4685573130409,y,y
91,young,cMAPLab-fMRI,23,BUTTERFLY,CRITICAL,semantic,1,0,6^,25.6421467342443,y,y
91,young,cMAPLab-fMRI,24,PROMENADE,,semantic,1,0,1!,27.1872187764529,y,y
91,young,cMAPLab-fMRI,25,MATE,FATE,phonetic,0,0,2@,28.5385197815776,y,y
91,young,cMAPLab-fMRI,26,SWAMPS,DINOSAUR,semantic,0,1,6^,29.6036985633546,y,y
91,young,cMAPLab-fMRI,27,BOOM,BOON,phonetic,0,1,6^,30.3787020039308,y,y
91,young,cMAPLab-fMRI,28,DIRE,MIRE,phonetic,0,0,2@,31.0866577872512,y,y
91,young,cMAPLab-fMRI,29,WOOD,,phonetic,1,0,2@,31.982268542386,y,y
91,young,cMAPLab-fMRI,30,BAT,CAT,phonetic,0,0,1!,33.9141973422375,y,y
91,young,cMAPLab-fMRI,31,EXERTION,FITNESS,semantic,0,0,3#,35.3416837140539,y,y
91,young,cMAPLab-fMRI,32,TEETHING,INFANT,semantic,0,0,1!,36.5064563909546,y,y
91,young,cMAPLab-fMRI,33,GUN,BUN,phonetic,0,0,2@,37.4381738576631,y,y
91,young,cMAPLab-fMRI,34,NULL,,phonetic,1,0,1!,38.1782868019363,y,y
91,young,cMAPLab-fMRI,35,BOON,CRITICAL,phonetic,1,0,1!,38.9011987208069,y,y
91,young,cMAPLab-fMRI,36,WAGER,GAMBLER,semantic,0,0,4$,40.9234185585956,y,y
91,young,cMAPLab-fMRI,37,STROLLER,INFANT,semantic,0,1,4$,41.8541325427359,y,y
91,young,cMAPLab-fMRI,38,COT,COP,phonetic,0,1,4$,42.7246711623593,y,y
91,young,cMAPLab-fMRI,39,COIN,,phonetic,1,0,4$,43.6172849988361,y,y
91,young,cMAPLab-fMRI,40,RAW,,phonetic,1,0,1!,45.2330281520844,y,y
91,young,cMAPLab-fMRI,41,PULL,,phonetic,1,0,1!,46.0725320556958,y,y
91,young,cMAPLab-fMRI,42,MOLE,ROLE,phonetic,0,0,1!,46.897878504431,y,y
91,young,cMAPLab-fMRI,43,LATE,FATE,phonetic,0,0,3#,49.6214108936838,y,y
91,young,cMAPLab-fMRI,44,STRONGHOLD,CASTLE,semantic,0,0,2@,50.7581877599296,y,y
91,young,cMAPLab-fMRI,45,SYNOPSIS,,semantic,1,0,1!,52.7317421922198,y,y
91,young,cMAPLab-fMRI,46,CAT,CRITICAL,phonetic,1,0,2@,54.3176243914786,y,y
91,young,cMAPLab-fMRI,47,BUS,BUN,phonetic,0,1,6^,55.3720233166241,y,y
91,young,cMAPLab-fMRI,48,RUBIES,DIAMOND,semantic,0,0,2@,56.5172320489219,y,y
91,young,cMAPLab-fMRI,49,LIP,SIP,phonetic,0,0,1!,57.4594774519646,y,y
91,young,cMAPLab-fMRI,50,FLUTTER,BUTTERFLY,semantic,0,1,6^,58.3011142808391,y,y
91,young,cMAPLab-fMRI,51,INFANT,CRITICAL,semantic,1,0,2@,59.2223527957249,y,y
91,young,cMAPLab-fMRI,52,SHUTTLE,ASTRONAUT,semantic,0,1,3#,60.4085582927219,y,y
91,young,cMAPLab-fMRI,53,CLOWN,COMEDIAN,semantic,0,0,1!,61.5716911550262,y,y
91,young,cMAPLab-fMRI,54,TEAL,CRITICAL,phonetic,1,0,1!,62.7882306563697,y,y
91,young,cMAPLab-fMRI,55,FORTRESS,CASTLE,semantic,0,0,1!,64.6093056563113,y,y
91,young,cMAPLab-fMRI,56,MONARCH,BUTTERFLY,semantic,0,1,6^,65.4176269573363,y,y
91,young,cMAPLab-fMRI,57,THESAURUS,,semantic,1,0,1!,66.2875292449171,y,y
91,young,cMAPLab-fMRI,58,DINOSAUR,CRITICAL,semantic,1,0,1!,67.3331767384225,y,y
91,young,cMAPLab-fMRI,59,EMERALD,DIAMOND,semantic,0,0,2@,68.2341701908299,y,y
91,young,cMAPLab-fMRI,60,PICCOLO,,semantic,1,0,2@,69.6143100065965,y,y
91,young,cMAPLab-fMRI,61,MIKE,MIRE,phonetic,0,1,6^,70.5051286776288,y,y
91,young,cMAPLab-fMRI,62,WELT,WEST,phonetic,0,1,3#,71.8855488713743,y,y
91,young,cMAPLab-fMRI,63,HIP,SIP,phonetic,0,1,1!,73.5652592563129,y,y
91,young,cMAPLab-fMRI,64,DEAL,TEAL,phonetic,0,0,2@,76.2697599992534,y,y
91,young,cMAPLab-fMRI,65,HUMORIST,COMEDIAN,semantic,0,1,6^,77.7847485578677,y,y
91,young,cMAPLab-fMRI,66,FOSSILS,DINOSAUR,semantic,0,0,2@,79.210444895929,y,y
91,young,cMAPLab-fMRI,67,LAWN,,phonetic,1,0,3#,80.4260919462395,y,y
91,young,cMAPLab-fMRI,68,INDUSTRY,,semantic,1,0,2@,82.0728035697975,y,y
91,young,cMAPLab-fMRI,69,LOON,BOON,phonetic,0,0,4$,83.2452556174685,y,y
91,young,cMAPLab-fMRI,70,JASMINE,,semantic,1,0,1!,85.3288553720777,y,y
91,young,cMAPLab-fMRI,71,ROLE,CRITICAL,phonetic,1,0,2@,86.6711618891131,y,y
91,young,cMAPLab-fMRI,72,NOW,,phonetic,1,0,2@,87.8598963861004,y,y
