SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Studied,New,RT,Credit,Lab
124,"old","cMAPLab-Behav",1,"SCHOOLYARD","","semantic",1,0,"6",4.68765194900334,"n","n"
124,"old","cMAPLab-Behav",2,"CANVAS","","semantic",1,0,"6",5.5399378798902,"n","n"
124,"old","cMAPLab-Behav",3,"APARTMENT","","semantic",1,0,"6",6.35699156136252,"n","n"
124,"old","cMAPLab-Behav",4,"SILHOUETTE","","semantic",1,0,"6",7.19905583770014,"n","n"
124,"old","cMAPLab-Behav",5,"FUR","","phonetic",1,0,"5",9.67031208518893,"n","n"
124,"old","cMAPLab-Behav",6,"BUR","","phonetic",1,0,"5",11.2460928964429,"n","n"
124,"old","cMAPLab-Behav",7,"COMEDIAN","CRITICAL","semantic",1,0,"1",13.2440696915146,"n","n"
124,"old","cMAPLab-Behav",8,"WOOD","","phonetic",1,0,"1",22.0232606574427,"n","n"
124,"old","cMAPLab-Behav",9,"JOY","","phonetic",1,0,"1",26.7110178077128,"n","n"
124,"old","cMAPLab-Behav",10,"POLE","ROLE","phonetic",0,0,"1",28.2550953251775,"n","n"
124,"old","cMAPLab-Behav",11,"EMBALMING","PYRAMID","semantic",0,0,"1",30.6810644513462,"n","n"
124,"old","cMAPLab-Behav",12,"RANTING","LUNATIC","semantic",0,0,"5",33.2776135846507,"n","n"
124,"old","cMAPLab-Behav",13,"JACKPOT","GAMBLER","semantic",0,0,"5",34.1447543138638,"n","n"
124,"old","cMAPLab-Behav",14,"JARGON","","semantic",1,0,"1",35.6935830060393,"n","n"
124,"old","cMAPLab-Behav",15,"PROMENADE","","semantic",1,0,"1",37.9792025981005,"n","n"
124,"old","cMAPLab-Behav",16,"BOUT","","phonetic",1,0,"2",39.7186509058811,"n","n"
124,"old","cMAPLab-Behav",17,"SAW","","phonetic",1,0,"2",41.0837156155612,"n","n"
124,"old","cMAPLab-Behav",18,"PHANTOM","CRITICAL","semantic",1,0,"2",42.5874846957158,"n","n"
124,"old","cMAPLab-Behav",19,"MAGICIAN","CRITICAL","semantic",1,0,"3",45.5949882161804,"n","n"
124,"old","cMAPLab-Behav",20,"CAB","CAT","phonetic",0,0,"3",46.6778459688649,"n","n"
124,"old","cMAPLab-Behav",21,"STORK","INFANT","semantic",0,1,"1",47.8657294893637,"n","n"
124,"old","cMAPLab-Behav",22,"UNDERWORLD","PYRAMID","semantic",0,1,"1",54.3673376615625,"n","n"
124,"old","cMAPLab-Behav",23,"WEST","CRITICAL","phonetic",1,0,"1",55.1843058131635,"n","n"
124,"old","cMAPLab-Behav",24,"LEST","WEST","phonetic",0,0,"1",56.3433444423135,"n","n"
124,"old","cMAPLab-Behav",25,"MECHANICAL","","semantic",1,0,"1",57.746951400768,"n","n"
124,"old","cMAPLab-Behav",26,"NULL","","phonetic",1,0,"1",58.6943027384114,"n","n"
124,"old","cMAPLab-Behav",27,"HALLUCINATION","LUNATIC","semantic",0,0,"1",59.8650739041623,"n","n"
124,"old","cMAPLab-Behav",28,"CAT","CRITICAL","phonetic",1,0,"1",60.9148710062727,"n","n"
124,"old","cMAPLab-Behav",29,"HOUSECOAT","","semantic",1,0,"1",61.7468530416954,"n","n"
124,"old","cMAPLab-Behav",30,"PHYSIQUE","FITNESS","semantic",0,0,"1",62.8612738195807,"n","n"
124,"old","cMAPLab-Behav",31,"BLACKJACK","GAMBLER","semantic",0,1,"6",64.4007147718221,"n","n"
124,"old","cMAPLab-Behav",32,"TEAL","CRITICAL","phonetic",1,0,"2",66.8618438751437,"n","n"
