SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Pleasantness,RT,Credit,Lab
84,young,cMAPLab-Behav,1,TRIPLICATE,,semantic,1,3,2.52982967970274,y,y
84,young,cMAPLab-Behav,2,INDUSTRY,,semantic,1,,NA,y,y
84,young,cMAPLab-Behav,3,CANVAS,,semantic,1,1,8.32164821569313,y,y
84,young,cMAPLab-Behav,4,BAGEL,,semantic,1,1,11.121213637427,y,y
84,young,cMAPLab-Behav,5,GUTTER,,semantic,1,4,14.0041169897358,y,y
84,young,cMAPLab-Behav,6,PAUPER,,semantic,1,,NA,y,y
84,young,cMAPLab-Behav,7,LINGUISTICS,,semantic,1,4,20.703071256381,y,y
84,young,cMAPLab-Behav,8,PODIUM,,semantic,1,4,22.2528264479497,y,y
84,young,cMAPLab-Behav,9,UNDERGROWTH,,semantic,1,4,25.6856492095521,y,y
84,young,cMAPLab-Behav,10,GAZETTE,,semantic,1,1,28.7685085994071,y,y
84,young,cMAPLab-Behav,11,CON,COP,phonetic,0,3,31.6513717525831,y,y
84,young,cMAPLab-Behav,12,COD,COP,phonetic,0,3,34.1843014695351,y,y
84,young,cMAPLab-Behav,13,ASYLUM,LUNATIC,semantic,0,,NA,y,y
84,young,cMAPLab-Behav,14,RODE,ROLE,phonetic,0,4$,40.9833049587342,y,y
84,young,cMAPLab-Behav,15,ARTIFACTS,DINOSAUR,semantic,0,,NA,y,y
84,young,cMAPLab-Behav,16,SIS,SIP,phonetic,0,1!,47.1822825323234,y,y
84,young,cMAPLab-Behav,17,PSYCHOTIC,LUNATIC,semantic,0,4$,49.5985928593509,y,y
84,young,cMAPLab-Behav,18,HAUNTING,PHANTOM,semantic,0,5%,52.0148907845196,y,y
84,young,cMAPLab-Behav,19,MEAL,TEAL,phonetic,0,1!,54.9977522698609,y,y
84,young,cMAPLab-Behav,20,SEAL,TEAL,phonetic,0,3#,58.7971752840349,y,y
84,young,cMAPLab-Behav,21,SPIRAL,TORNADO,semantic,0,1!,61.4967068786282,y,y
84,young,cMAPLab-Behav,22,GOON,BOON,phonetic,0,4$,64.4129182046036,y,y
84,young,cMAPLab-Behav,23,TWISTER,TORNADO,semantic,0,2@,67.8124244395331,y,y
84,young,cMAPLab-Behav,24,GLOOMY,PHANTOM,semantic,0,2@,71.5784907278994,y,y
84,young,cMAPLab-Behav,25,PSYCHOPATH,LUNATIC,semantic,0,5%,73.2616039709901,y,y
84,young,cMAPLab-Behav,26,MUGGING,ROBBERY,semantic,0,5%,76.961008553435,y,y
84,young,cMAPLab-Behav,27,HOLDUP,ROBBERY,semantic,0,5%,79.0273580746161,y,y
84,young,cMAPLab-Behav,28,BOOM,BOON,phonetic,0,4$,82.1601841291267,y,y
84,young,cMAPLab-Behav,29,HIP,SIP,phonetic,0,4$,85.3430893203313,y,y
84,young,cMAPLab-Behav,30,COG,COP,phonetic,0,4$,88.0592586510465,y,y
84,young,cMAPLab-Behav,31,BARBELLS,FITNESS,semantic,0,5%,91.1421082049419,y,y
84,young,cMAPLab-Behav,32,NIP,SIP,phonetic,0,5%,94.191639521563,y,y
84,young,cMAPLab-Behav,33,VAULT,PYRAMID,semantic,0,4$,97.4745216624142,y,y
84,young,cMAPLab-Behav,34,SPECTER,PHANTOM,semantic,0,4$,100.007427003296,y,y
84,young,cMAPLab-Behav,35,MILE,MIRE,phonetic,0,3#,103.690151084586,y,y
84,young,cMAPLab-Behav,36,DEMENTED,LUNATIC,semantic,0,5%,106.756365895913,y,y
84,young,cMAPLab-Behav,37,VANISH,MAGICIAN,semantic,0,1!,109.389267858358,y,y
84,young,cMAPLab-Behav,38,NEST,WEST,phonetic,0,3#,112.305445827609,y,y
84,young,cMAPLab-Behav,39,TIP,SIP,phonetic,0,3#,115.505003295046,y,y
84,young,cMAPLab-Behav,40,BOP,COP,phonetic,0,3#,118.454560655571,y,y
