SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Pleasantness,RT,Credit,Lab
42,young,CC8,1,MECHANICAL,,semantic,1,1,2.45429102587514,y,y
42,young,CC8,2,JARGON,,semantic,1,3,5.46743943239562,y,y
42,young,CC8,3,APARTMENT,,semantic,1,1,7.08402785554063,y,y
42,young,CC8,4,BIOLOGIST,,semantic,1,1,11.7170200929977,y,y
42,young,CC8,5,MONOXIDE,,semantic,1,1,15.0001581672113,y,y
42,young,CC8,6,GUTTER,,semantic,1,NA,NA,y,y
42,young,CC8,7,CANVAS,,semantic,1,1,20.9330590359168,y,y
42,young,CC8,8,SCHOOLYARD,,semantic,1,3,23.8161948765628,y,y
42,young,CC8,9,STATIONER,,semantic,1,2,26.2493575965054,y,y
42,young,CC8,10,THICKET,,semantic,1,3,28.6991894532694,y,y
42,young,CC8,11,THEFT,ROBBERY,semantic,0,5,31.8323285387596,y,y
42,young,CC8,12,RODE,ROLE,phonetic,0,3,34.665452441317,y,y
42,young,CC8,13,WENT,WEST,phonetic,0,4,37.7152292414103,y,y
42,young,CC8,14,BOOT,BOON,phonetic,0,2,41.0483505782904,y,y
42,young,CC8,15,TEST,WEST,phonetic,0,5,43.2315055257641,y,y
42,young,CC8,16,ASYLUM,LUNATIC,semantic,0,5,46.8812441724585,y,y
42,young,CC8,17,WIRE,MIRE,phonetic,0,3,49.3310914234025,y,y
42,young,CC8,18,BUT,BUN,phonetic,0,4,53.0308371785795,y,y
42,young,CC8,19,MIME,MIRE,phonetic,0,3,56.3972632841906,y,y
42,young,CC8,20,WHIRLWIND,TORNADO,semantic,0,3,58.3804924252909,y,y
42,young,CC8,21,SPECTER,PHANTOM,semantic,0,2,62.1135616636602,y,y
42,young,CC8,22,RATTLE,INFANT,semantic,0,3,64.8800247152103,y,y
42,young,CC8,23,HOP,COP,phonetic,0,1,67.2298568435945,y,y
42,young,CC8,24,PEST,WEST,phonetic,0,4,70.3629690647358,y,y
42,young,CC8,25,MINE,MIRE,phonetic,0,5,73.8794623762369,y,y
42,young,CC8,26,MUMMIES,PYRAMID,semantic,0,4,77.56247771997,y,y
42,young,CC8,27,MILE,MIRE,phonetic,0,5,79.4790149199544,y,y
42,young,CC8,28,AEROBICS,FITNESS,semantic,0,3,82.7788351103663,y,y
42,young,CC8,29,CATACOMBS,PYRAMID,semantic,0,5,85.461967268493,y,y
42,young,CC8,30,PSYCHOPATH,LUNATIC,semantic,0,5,87.8951082555577,y,y
42,young,CC8,31,EMBALMING,PYRAMID,semantic,0,4,91.5615169445518,y,y
42,young,CC8,32,DERANGED,LUNATIC,semantic,0,3,94.8279735064134,y,y
42,young,CC8,33,CON,COP,phonetic,0,4,98.2777344293427,y,y
42,young,CC8,34,TOMBS,PYRAMID,semantic,0,4,100.527567433193,y,y
42,young,CC8,35,CONJURE,MAGICIAN,semantic,0,5,103.094057288603,y,y
42,young,CC8,36,REST,WEST,phonetic,0,1,106.093874068116,y,y
42,young,CC8,37,SIRENS,TORNADO,semantic,0,4,109.393607628765,y,y
42,young,CC8,38,TRIANGULAR,PYRAMID,semantic,0,3,113.326676927391,y,y
42,young,CC8,39,SAT,CAT,phonetic,0,2,115.176566859358,y,y
42,young,CC8,40,MUGGING,ROBBERY,semantic,0,5,118.026347824838,y,y
42,young,CC8,41,VAULT,PYRAMID,semantic,0,3,121.759487393312,y,y
42,young,CC8,42,STICKUP,ROBBERY,semantic,0,2,124.709286499769,y,y
42,young,CC8,43,UNDERWORLD,PYRAMID,semantic,0,4,127.509087824845,y,y
42,young,CC8,44,TEAS,TEAL,phonetic,0,1,130.308855946758,y,y
42,young,CC8,45,RANTING,LUNATIC,semantic,0,4,133.741966749309,y,y
42,young,CC8,46,GHOST,PHANTOM,semantic,0,5,136.008469191613,y,y
42,young,CC8,47,INSANITY,LUNATIC,semantic,0,4,140.04152252269,y,y
42,young,CC8,48,SEAL,TEAL,phonetic,0,2,142.757998991292,y,y
42,young,CC8,49,BABBLE,INFANT,semantic,0,3,145.374496558798,y,y
42,young,CC8,50,COD,COP,phonetic,0,3,148.357629411155,y,y
42,young,CC8,51,SKELETONS,DINOSAUR,semantic,0,3,151.357430796605,y,y
42,young,CC8,52,POP,COP,phonetic,0,4,154.323880627169,y,y
