SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Pleasantness,RT,Credit,Lab
98,old,cMAPLab-Behav,1,SCHOOLYARD,,semantic,1,,,n,n
98,old,cMAPLab-Behav,2,GUTTER,,semantic,1,,,n,n
98,old,cMAPLab-Behav,3,MOORING,,semantic,1,1!,7.626292985,n,n
98,old,cMAPLab-Behav,4,CONVENIENCE,,semantic,1,1!,11.02198266,n,n
98,old,cMAPLab-Behav,5,THICKET,,semantic,1,3#,14.48801952,n,n
98,old,cMAPLab-Behav,6,PROMENADE,,semantic,1,1,17.15421478,n,n
98,old,cMAPLab-Behav,7,JASMINE,,semantic,1,1,18.93723454,n,n
98,old,cMAPLab-Behav,8,UNDERGROWTH,,semantic,1,3,23.85300472,n,n
98,old,cMAPLab-Behav,9,STATIONER,,semantic,1,3,25.36941175,n,n
98,old,cMAPLab-Behav,10,ANTIQUITY,,semantic,1,3,28.31885384,n,n
98,old,cMAPLab-Behav,11,POP,COP,phonetic,0,3,32.20149693,n,n
98,old,cMAPLab-Behav,12,BAT,CAT,phonetic,0,3,34.58438163,n,n
98,old,cMAPLab-Behav,13,JUGGLING,MAGICIAN,semantic,0,3,37.51721955,n,n
98,old,cMAPLab-Behav,14,MIKE,MIRE,phonetic,0,3,40.13338291,n,n
98,old,cMAPLab-Behav,15,MEAL,TEAL,phonetic,0,1,43.46613265,n,n
98,old,cMAPLab-Behav,16,EXTINCTION,DINOSAUR,semantic,0,3,47.36545475,n,n
98,old,cMAPLab-Behav,17,BOP,COP,phonetic,0,3,48.71518841,n,n
98,old,cMAPLab-Behav,18,LULLABY,INFANT,semantic,0,1,52.13123271,n,n
98,old,cMAPLab-Behav,19,COB,COP,phonetic,0,3,55.56391796,n,n
98,old,cMAPLab-Behav,20,PEAL,TEAL,phonetic,0,1,58.34680045,n,n
98,old,cMAPLab-Behav,21,PACIFIER,INFANT,semantic,0,1,61.14626529,n,n
98,old,cMAPLab-Behav,22,DIRE,MIRE,phonetic,0,3,64.97890213,n,n
98,old,cMAPLab-Behav,23,FOSSILS,DINOSAUR,semantic,0,3,66.99521893,n,n
98,old,cMAPLab-Behav,24,MAMMOTH,DINOSAUR,semantic,0,3,70.16128974,n,n
98,old,cMAPLab-Behav,25,MANSION,CASTLE,semantic,0,1,73.21077426,n,n
98,old,cMAPLab-Behav,26,FAT,CAT,phonetic,0,3,76.42683635,n,n
98,old,cMAPLab-Behav,27,REPTILES,DINOSAUR,semantic,0,3,79.00968744,n,n
98,old,cMAPLab-Behav,28,TOON,BOON,phonetic,0,3,81.84252186,n,n
98,old,cMAPLab-Behav,29,MILE,MIRE,phonetic,0,3,84.84197319,n,n
98,old,cMAPLab-Behav,30,RIP,SIP,phonetic,0,3,88.19138569,n,n
98,old,cMAPLab-Behav,31,SWAMPS,DINOSAUR,semantic,0,5,91.84073943,n,n
98,old,cMAPLab-Behav,32,MADMAN,LUNATIC,semantic,0,5,93.89034155,n,n
98,old,cMAPLab-Behav,33,SPARKLE,DIAMOND,semantic,0,1,97.10643614,n,n
98,old,cMAPLab-Behav,34,HAT,CAT,phonetic,0,3,100.1892026,n,n
98,old,cMAPLab-Behav,35,FAME,FATE,phonetic,0,1,104.1384856,n,n
98,old,cMAPLab-Behav,36,LEST,WEST,phonetic,0,3,106.9546658,n,n
98,old,cMAPLab-Behav,37,BRONTOSAURUS,DINOSAUR,semantic,0,3,109.1709276,n,n
98,old,cMAPLab-Behav,38,MEDIEVAL,CASTLE,semantic,0,3,112.8702392,n,n
98,old,cMAPLab-Behav,39,FORTRESS,CASTLE,semantic,0,3,115.0032116,n,n
98,old,cMAPLab-Behav,40,VEST,WEST,phonetic,0,3,118.1026575,n,n
98,old,cMAPLab-Behav,41,TOWERS,CASTLE,semantic,0,3,121.1021054,n,n
98,old,cMAPLab-Behav,42,MOON,BOON,phonetic,0,1,124.2015431,n,n
98,old,cMAPLab-Behav,43,HYPNOTIST,MAGICIAN,semantic,0,3,127.1343396,n,n
98,old,cMAPLab-Behav,44,DOLE,ROLE,phonetic,0,3,129.9338651,n,n
98,old,cMAPLab-Behav,45,CHATEAU,CASTLE,semantic,0,1,133.3999033,n,n
98,old,cMAPLab-Behav,46,BICEPS,FITNESS,semantic,0,3,137.5824829,n,n
98,old,cMAPLab-Behav,47,TEAT,TEAL,phonetic,0,3,140.1986762,n,n
98,old,cMAPLab-Behav,48,HIRE,MIRE,phonetic,0,3,143.7480474,n,n
98,old,cMAPLab-Behav,49,SOON,BOON,phonetic,0,3,145.7809718,n,n
98,old,cMAPLab-Behav,50,PHYSIQUE,FITNESS,semantic,0,1,148.5138164,n,n
98,old,cMAPLab-Behav,51,WINGS,BUTTERFLY,semantic,0,1,151.1133311,n,n
98,old,cMAPLab-Behav,52,CON,COP,phonetic,0,3,154.3960788,n,n
98,old,cMAPLab-Behav,53,DEMENTED,LUNATIC,semantic,0,5,157.862123,n,n
98,old,cMAPLab-Behav,54,DERANGED,LUNATIC,semantic,0,5,160.4616774,n,n
98,old,cMAPLab-Behav,55,RANTING,LUNATIC,semantic,0,5,163.1778529,n,n
98,old,cMAPLab-Behav,56,PSYCHOPATH,LUNATIC,semantic,0,5,165.8440062,n,n
98,old,cMAPLab-Behav,57,MANIAC,LUNATIC,semantic,0,5,168.7768116,n,n
98,old,cMAPLab-Behav,58,CAB,CAT,phonetic,0,3,172.3095273,n,n
98,old,cMAPLab-Behav,59,CAMOUFLAGE,BUTTERFLY,semantic,0,3,175.4756208,n,n
