SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Pleasantness,RT,Credit,Lab
95,young,CC8,1,PROMENADE,,semantic,1,,,n,y
95,young,CC8,2,DACHSHUND,,semantic,1,,,n,y
95,young,CC8,3,INFERNO,,semantic,1,,,n,y
95,young,CC8,4,HOUSECOAT,,semantic,1,3#,10.70345215,n,y
95,young,CC8,5,THICKET,,semantic,1,4$,14.73484924,n,y
95,young,CC8,6,GAZETTE,,semantic,1,3#,17.38744624,n,y
95,young,CC8,7,BISON,,semantic,1,3#,19.82479439,n,y
95,young,CC8,8,SILHOUETTE,,semantic,1,,,n,y
95,young,CC8,9,PURPLE,,semantic,1,1!,25.30359662,n,y
95,young,CC8,10,INDUSTRY,,semantic,1,4$,29.76857388,n,y
95,young,CC8,11,SIT,SIP,phonetic,0,3#,32.30314686,n,y
95,young,CC8,12,MADMAN,LUNATIC,semantic,0,5%,34.36550003,n,y
95,young,CC8,13,BUS,BUN,phonetic,0,2@,38.08054649,n,y
95,young,CC8,14,HIRE,MIRE,phonetic,0,2@,41.26089319,n,y
95,young,CC8,15,BOOT,BOON,phonetic,0,3#,44.55237903,n,y
95,young,CC8,16,TIP,SIP,phonetic,0,3#,47.55909969,n,y
95,young,CC8,17,DIRE,MIRE,phonetic,0,5%,49.46869996,n,y
95,young,CC8,18,TIRE,MIRE,phonetic,0,2@,53.40594352,n,y
95,young,CC8,19,DEMENTED,LUNATIC,semantic,0,5%,55.25998311,n,y
95,young,CC8,20,INSANITY,LUNATIC,semantic,0,5%,58.16260615,n,y
95,young,CC8,21,ASYLUM,LUNATIC,semantic,0,5%,60.92627891,n,y
95,young,CC8,22,SPOOKY,PHANTOM,semantic,0,4$,64.87047435,n,y
95,young,CC8,23,MIKE,MIRE,phonetic,0,3#,67.78697487,n,y
95,young,CC8,24,MOON,BOON,phonetic,0,1!,70.61315414,n,y
95,young,CC8,25,RATTLE,INFANT,semantic,0,4$,73.89767875,n,y
95,young,CC8,26,RANTING,LUNATIC,semantic,0,5%,76.09893964,n,y
95,young,CC8,27,HOLE,ROLE,phonetic,0,3#,80.5500388,n,y
95,young,CC8,28,LULLABY,INFANT,semantic,0,1!,83.00125237,n,y
95,young,CC8,29,STROLLER,INFANT,semantic,0,1!,85.44553308,n,y
95,young,CC8,30,GUN,BUN,phonetic,0,5%,88.49394084,n,y
95,young,CC8,31,CATACOMBS,PYRAMID,semantic,0,5%,91.14656863,n,y
95,young,CC8,32,DIP,SIP,phonetic,0,2@,95.75737771,n,y
95,young,CC8,33,EGYPTIAN,PYRAMID,semantic,0,2@,98.2641444,n,y
95,young,CC8,34,GHOUL,PHANTOM,semantic,0,5%,100.1598599,n,y
95,young,CC8,35,COT,COP,phonetic,0,4$,104.1040496,n,y
95,young,CC8,36,HOP,COP,phonetic,0,3#,106.7497011,n,y
95,young,CC8,37,GLACIERS,DINOSAUR,semantic,0,,,n,y
95,young,CC8,38,NUN,BUN,phonetic,0,1!,112.075748,n,y
95,young,CC8,39,RUBIES,DIAMOND,semantic,0,2@,115.7352389,n,y
95,young,CC8,40,MINE,MIRE,phonetic,0,,,n,y
95,young,CC8,41,BECKON,PHANTOM,semantic,0,4$,122.3320268,n,y
95,young,CC8,42,PUN,BUN,phonetic,0,3#,125.2832246,n,y
95,young,CC8,43,SKELETONS,DINOSAUR,semantic,0,5%,127.1581406,n,y
95,young,CC8,44,SPECTER,PHANTOM,semantic,0,5%,130.2620788,n,y
95,young,CC8,45,FIRE,MIRE,phonetic,0,3#,134.1021356,n,y
95,young,CC8,46,BOOM,BOON,phonetic,0,5%,136.1783466,n,y
95,young,CC8,47,MANIAC,LUNATIC,semantic,0,5%,138.9281733,n,y
95,young,CC8,48,REPTILES,DINOSAUR,semantic,0,3#,142.8029415,n,y
95,young,CC8,49,COB,COP,phonetic,0,3#,145.9068773,n,y
95,young,CC8,50,HIEROGLYPHICS,PYRAMID,semantic,0,1!,149.0386701,n,y
95,young,CC8,51,BRONTOSAURUS,DINOSAUR,semantic,0,3#,151.6982048,n,y
95,young,CC8,52,DEAL,TEAL,phonetic,0,2@,155.1632437,n,y
95,young,CC8,53,EMBALMING,PYRAMID,semantic,0,5%,157.5589192,n,y
95,young,CC8,54,WEPT,WEST,phonetic,0,,,n,y
95,young,CC8,55,BAT,CAT,phonetic,0,2@,162.1697129,n,y
95,young,CC8,56,MAT,CAT,phonetic,0,3#,167.072185,n,y
95,young,CC8,57,GOBLIN,PHANTOM,semantic,0,5%,169.5095624,n,y
95,young,CC8,58,TRIANGULAR,PYRAMID,semantic,0,1!,172.495441,n,y
95,young,CC8,59,HEAL,TEAL,phonetic,0,1!,176.4952201,n,y
95,young,CC8,60,SOON,BOON,phonetic,0,,,n,y
95,young,CC8,61,TOP,COP,phonetic,0,3#,182.0573117,n,y
95,young,CC8,62,RUN,BUN,phonetic,0,3#,184.7585431,n,y
95,young,CC8,63,MOP,COP,phonetic,0,3#,187.2097857,n,y
95,young,CC8,64,BOOS,BOON,phonetic,0,,,n,y
95,young,CC8,65,TEETHING,INFANT,semantic,0,4$,193.4524288,n,y
95,young,CC8,66,SWAMPS,DINOSAUR,semantic,0,4$,196.9313623,n,y
95,young,CC8,67,BUM,BUN,phonetic,0,3#,199.8964288,n,y
95,young,CC8,68,EMERALD,DIAMOND,semantic,0,3#,203.4934325,n,y
95,young,CC8,69,WAGER,GAMBLER,semantic,0,4$,206.1252355,n,y
95,young,CC8,70,TRICKSTER,MAGICIAN,semantic,0,4$,208.8472755,n,y
95,young,CC8,71,APPARITION,PHANTOM,semantic,0,5%,211.9443035,n,y
95,young,CC8,72,EXERTION,FITNESS,semantic,0,3#,215.8606951,n,y
95,young,CC8,73,BUT,BUN,phonetic,0,3#,217.3328204,n,y
95,young,CC8,74,COD,COP,phonetic,0,2@,221.4854181,n,y
95,young,CC8,75,FUN,BUN,phonetic,0,2@,223.1518803,n,y
95,young,CC8,76,HYPNOTIST,MAGICIAN,semantic,0,4$,226.7349808,n,y
95,young,CC8,77,HAUNTING,PHANTOM,semantic,0,4$,229.0542848,n,y
95,young,CC8,78,SIN,SIP,phonetic,0,4$,232.2346481,n,y
95,young,CC8,79,POP,COP,phonetic,0,3#,235.8524522,n,y
95,young,CC8,80,CRADLE,INFANT,semantic,0,2@,239.1855744,n,y
95,young,CC8,81,GHOST,PHANTOM,semantic,0,4$,241.4631825,n,y
95,young,CC8,82,TOMBS,PYRAMID,semantic,0,4$,244.1366934,n,y
95,young,CC8,83,MICE,MIRE,phonetic,0,3#,247.9697179,n,y
95,young,CC8,84,MATE,FATE,phonetic,0,2@,251.177873,n,y
95,young,CC8,85,MUMMIES,PYRAMID,semantic,0,4$,253.9623824,n,y
95,young,CC8,86,BETTOR,GAMBLER,semantic,0,3#,257.1566187,n,y
95,young,CC8,87,DIAPERS,INFANT,semantic,0,4$,259.7606322,n,y
95,young,CC8,88,AMPHIBIANS,DINOSAUR,semantic,0,3#,262.7534899,n,y
95,young,CC8,89,PSYCHOTIC,LUNATIC,semantic,0,5%,265.5935702,n,y
95,young,CC8,90,BURGLARY,ROBBERY,semantic,0,5%,268.4753699,n,y
95,young,CC8,91,WENT,WEST,phonetic,0,3#,271.2321104,n,y
95,young,CC8,92,THEFT,ROBBERY,semantic,0,5%,274.4472772,n,y
95,young,CC8,93,MOLE,ROLE,phonetic,0,3#,277.3358872,n,y
95,young,CC8,94,HALLUCINATION,LUNATIC,semantic,0,,,n,y
95,young,CC8,95,EXTINCTION,DINOSAUR,semantic,0,5%,282.9466326,n,y
95,young,CC8,96,PHARAOH,PYRAMID,semantic,0,3#,286.411675,n,y
95,young,CC8,97,HIP,SIP,phonetic,0,3#,290.2725636,n,y
95,young,CC8,98,HIGHCHAIR,INFANT,semantic,0,,,n,y
95,young,CC8,99,NOON,BOON,phonetic,0,3#,295.3277828,n,y
95,young,CC8,100,SIS,SIP,phonetic,0,5%,299.3761058,n,y
95,young,CC8,101,MIME,MIRE,phonetic,0,3#,301.9662153,n,y
