SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Studied,New,RT,Credit,Lab
102,old,cMAPLab-Behav,1,CANVAS,,semantic,1,0,1,3.860789142,n,n
102,old,cMAPLab-Behav,2,BAGEL,,semantic,1,0,1,4.937820841,n,n
102,old,cMAPLab-Behav,3,STATIONER,,semantic,1,0,1,7.258343782,n,n
102,old,cMAPLab-Behav,4,STOREROOM,,semantic,1,0,1,9.558820008,n,n
102,old,cMAPLab-Behav,5,TONING,FITNESS,semantic,0,1,3,11.63932034,n,n
102,old,cMAPLab-Behav,6,GOBLIN,PHANTOM,semantic,0,0,4,18.04952386,n,n
102,old,cMAPLab-Behav,7,WHIRLWIND,TORNADO,semantic,0,1,6,20.32985373,n,n
102,old,cMAPLab-Behav,8,BISON,,semantic,1,0,4,23.41207319,n,n
102,old,cMAPLab-Behav,9,PYRAMID,CRITICAL,semantic,1,0,4,25.11634297,n,n
102,old,cMAPLab-Behav,10,CASINO,GAMBLER,semantic,0,1,6,27.44237569,n,n
102,old,cMAPLab-Behav,11,PERK,,phonetic,1,0,6,29.61759939,n,n
102,old,cMAPLab-Behav,12,LINGUISTICS,,semantic,1,0,1,33.26133901,n,n
102,old,cMAPLab-Behav,13,AEROBICS,FITNESS,semantic,0,1,6,34.55942684,n,n
102,old,cMAPLab-Behav,14,HOLDUP,ROBBERY,semantic,0,0,6,36.3788302,n,n
102,old,cMAPLab-Behav,15,EGYPTIAN,PYRAMID,semantic,0,0,3,39.66180719,n,n
102,old,cMAPLab-Behav,16,MIRE,CRITICAL,phonetic,1,0,5,41.91238024,n,n
102,old,cMAPLab-Behav,17,RATTLE,INFANT,semantic,0,1,6,42.97497464,n,n
102,old,cMAPLab-Behav,18,POKER,GAMBLER,semantic,0,1,6,43.98243448,n,n
102,old,cMAPLab-Behav,19,PEAL,TEAL,phonetic,0,0,1,45.75176233,n,n
102,old,cMAPLab-Behav,20,DEMENTED,LUNATIC,semantic,0,0,1,47.05490235,n,n
102,old,cMAPLab-Behav,21,SKELETONS,DINOSAUR,semantic,0,1,6,48.24289724,n,n
102,old,cMAPLab-Behav,22,PAT,CAT,phonetic,0,0,1,49.76651095,n,n
102,old,cMAPLab-Behav,23,REPTILES,DINOSAUR,semantic,0,0,5,52.15741913,n,n
102,old,cMAPLab-Behav,24,NULL,,phonetic,1,0,6,54.07211635,n,n
102,old,cMAPLab-Behav,25,SABLE,,semantic,1,0,6,55.17538621,n,n
102,old,cMAPLab-Behav,26,GLACIERS,DINOSAUR,semantic,0,1,6,56.51371714,n,n
102,old,cMAPLab-Behav,27,CAM,CAT,phonetic,0,0,1,59.26051194,n,n
102,old,cMAPLab-Behav,28,ROLE,CRITICAL,phonetic,1,0,3,61.80163343,n,n
102,old,cMAPLab-Behav,29,HIP,SIP,phonetic,0,0,1,64.63364078,n,n
102,old,cMAPLab-Behav,30,COIN,,phonetic,1,0,1,65.89179982,n,n
102,old,cMAPLab-Behav,31,SEAL,TEAL,phonetic,0,1,6,67.72629435,n,n
102,old,cMAPLab-Behav,32,MANIAC,LUNATIC,semantic,0,0,6,68.7937669,n,n
102,old,cMAPLab-Behav,33,COT,COP,phonetic,0,0,1,69.82153261,n,n
102,old,cMAPLab-Behav,34,TOY,,phonetic,1,0,4,72.50318852,n,n
102,old,cMAPLab-Behav,35,BUS,BUN,phonetic,0,0,1,74.05196357,n,n
102,old,cMAPLab-Behav,36,NUTRITION,FITNESS,semantic,0,0,1,76.88388368,n,n
102,old,cMAPLab-Behav,37,PSYCHOTIC,LUNATIC,semantic,0,1,6,78.3573466,n,n
102,old,cMAPLab-Behav,38,SORCERER,MAGICIAN,semantic,0,0,1,81.89071916,n,n
102,old,cMAPLab-Behav,39,TRIANGULAR,PYRAMID,semantic,0,1,6,83.7604525,n,n
102,old,cMAPLab-Behav,40,SOLE,ROLE,phonetic,0,0,6,84.99809484,n,n
102,old,cMAPLab-Behav,41,BOOKIE,GAMBLER,semantic,0,0,6,86.8244282,n,n
102,old,cMAPLab-Behav,42,CRADLE,INFANT,semantic,0,1,6,88.30792324,n,n
102,old,cMAPLab-Behav,43,ANTIQUITY,,semantic,1,0,5,90.51322621,n,n
102,old,cMAPLab-Behav,44,SCHOOLYARD,,semantic,1,0,5,94.41277581,n,n
102,old,cMAPLab-Behav,45,TRIBESMAN,,semantic,1,0,4,97.23944444,n,n
102,old,cMAPLab-Behav,46,MICE,MIRE,phonetic,0,0,2,99.23933368,n,n
102,old,cMAPLab-Behav,47,NOW,,phonetic,1,0,2,101.279723,n,n
102,old,cMAPLab-Behav,48,FUR,,phonetic,1,0,2,102.6331041,n,n
