SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Pleasantness,RT,Credit,Lab
110,"old","cMAPLab-Behav",1,"GUTTER","","semantic",1,,,"n","n"
110,"old","cMAPLab-Behav",2,"INVITATION","","semantic",1,,,"n","n"
110,"old","cMAPLab-Behav",3,"PICCOLO","","semantic",1,,,"n","n"
110,"old","cMAPLab-Behav",4,"THESAURUS","","semantic",1,,,"n","n"
110,"old","cMAPLab-Behav",5,"OPOSSUM","","semantic",1,,,"n","n"
110,"old","cMAPLab-Behav",6,"UNDERGROWTH","","semantic",1,,,"n","n"
110,"old","cMAPLab-Behav",7,"SABLE","","semantic",1,,,"n","n"
110,"old","cMAPLab-Behav",8,"STOREROOM","","semantic",1,,,"n","n"
110,"old","cMAPLab-Behav",9,"PAUPER","","semantic",1,,,"n","n"
110,"old","cMAPLab-Behav",10,"BISON","","semantic",1,,,"n","n"
110,"old","cMAPLab-Behav",11,"NUN","BUN","phonetic",0,,,"n","n"
110,"old","cMAPLab-Behav",12,"LIP","SIP","phonetic",0,,,"n","n"
110,"old","cMAPLab-Behav",13,"HUMORIST","COMEDIAN","semantic",0,,,"n","n"
110,"old","cMAPLab-Behav",14,"MINE","MIRE","phonetic",0,,,"n","n"
110,"old","cMAPLab-Behav",15,"HIP","SIP","phonetic",0,,,"n","n"
110,"old","cMAPLab-Behav",16,"BUFFOON","COMEDIAN","semantic",0,,,"n","n"
110,"old","cMAPLab-Behav",17,"BOOS","BOON","phonetic",0,"5%",50.5206222799025,"n","n"
110,"old","cMAPLab-Behav",18,"SPARKLE","DIAMOND","semantic",0,"1!",53.4331985242898,"n","n"
110,"old","cMAPLab-Behav",19,"ROULETTE","GAMBLER","semantic",0,"2@",55.9663885383343,"n","n"
110,"old","cMAPLab-Behav",20,"DATE","FATE","phonetic",0,,,"n","n"
110,"old","cMAPLab-Behav",21,"DEAL","TEAL","phonetic",0,"4$",60.1320869375195,"n","n"
110,"old","cMAPLab-Behav",22,"GATE","FATE","phonetic",0,"2@",65.031550195883,"n","n"
110,"old","cMAPLab-Behav",23,"SIN","SIP","phonetic",0,,,"n","n"
110,"old","cMAPLab-Behav",24,"WAGER","GAMBLER","semantic",0,"4$",71.7970756540308,"n","n"
110,"old","cMAPLab-Behav",25,"MATE","FATE","phonetic",0,"3#",74.5965782132698,"n","n"
110,"old","cMAPLab-Behav",26,"CASINO","GAMBLER","semantic",0,"3#",77.8626653877145,"n","n"
110,"old","cMAPLab-Behav",27,"POLE","ROLE","phonetic",0,"4$",80.5122771470342,"n","n"
110,"old","cMAPLab-Behav",28,"RODE","ROLE","phonetic",0,,,"n","n"
110,"old","cMAPLab-Behav",29,"FAME","FATE","phonetic",0,,,"n","n"
110,"old","cMAPLab-Behav",30,"MOON","BOON","phonetic",0,,,"n","n"
110,"old","cMAPLab-Behav",31,"JOGGING","FITNESS","semantic",0,,,"n","n"
110,"old","cMAPLab-Behav",32,"WORKOUT","FITNESS","semantic",0,,,"n","n"
110,"old","cMAPLab-Behav",33,"RUBIES","DIAMOND","semantic",0,,,"n","n"
110,"old","cMAPLab-Behav",34,"WENT","WEST","phonetic",0,"2@",99.4923735304328,"n","n"
110,"old","cMAPLab-Behav",35,"FEUDAL","CASTLE","semantic",0,"4$",103.758328133845,"n","n"
110,"old","cMAPLab-Behav",36,"CARAT","DIAMOND","semantic",0,"4$",106.857741442858,"n","n"
110,"old","cMAPLab-Behav",37,"POKER","GAMBLER","semantic",0,"2@",110.373890947085,"n","n"
110,"old","cMAPLab-Behav",38,"COCOON","BUTTERFLY","semantic",0,,,"n","n"
110,"old","cMAPLab-Behav",39,"PHYSIQUE","FITNESS","semantic",0,"2@",116.05620712557,"n","n"
110,"old","cMAPLab-Behav",40,"SOLE","ROLE","phonetic",0,"1!",119.45562526703,"n","n"
110,"old","cMAPLab-Behav",41,"CLOWN","COMEDIAN","semantic",0,"2@",122.438429520756,"n","n"
110,"old","cMAPLab-Behav",42,"PRECIOUS","DIAMOND","semantic",0,"2@",125.487924703077,"n","n"
110,"old","cMAPLab-Behav",43,"DIP","SIP","phonetic",0,"5%",127.087663666432,"n","n"
110,"old","cMAPLab-Behav",44,"GUN","BUN","phonetic",0,"4$",131.536882331246,"n","n"
110,"old","cMAPLab-Behav",45,"RHINESTONES","DIAMOND","semantic",0,"2@",134.419690391049,"n","n"
110,"old","cMAPLab-Behav",46,"STRONGHOLD","CASTLE","semantic",0,,,"n","n"
110,"old","cMAPLab-Behav",47,"MOLE","ROLE","phonetic",0,"4$",139.818833982165,"n","n"
110,"old","cMAPLab-Behav",48,"BOOT","BOON","phonetic",0,,,"n","n"
110,"old","cMAPLab-Behav",49,"ROPE","ROLE","phonetic",0,"2@",146.167749401415,"n","n"
110,"old","cMAPLab-Behav",50,"SIT","SIP","phonetic",0,"3#",148.883961855463,"n","n"
110,"old","cMAPLab-Behav",51,"HOP","COP","phonetic",0,"2@",151.96674990133,"n","n"
110,"old","cMAPLab-Behav",52,"BICEPS","FITNESS","semantic",0,,,"n","n"
110,"old","cMAPLab-Behav",53,"POP","COP","phonetic",0,,,"n","n"
110,"old","cMAPLab-Behav",54,"HIRE","MIRE","phonetic",0,"2@",161.181866078463,"n","n"
110,"old","cMAPLab-Behav",55,"ROSE","ROLE","phonetic",0,"5%",164.847925199167,"n","n"
110,"old","cMAPLab-Behav",56,"MIKE","MIRE","phonetic",0,"5%",166.580963911169,"n","n"
110,"old","cMAPLab-Behav",57,"JACKPOT","GAMBLER","semantic",0,"2@",169.830319765635,"n","n"
110,"old","cMAPLab-Behav",58,"SLAPSTICK","COMEDIAN","semantic",0,"2@",173.696400781919,"n","n"
110,"old","cMAPLab-Behav",59,"DIRE","MIRE","phonetic",0,"4$",175.912670327059,"n","n"
110,"old","cMAPLab-Behav",60,"COON","BOON","phonetic",0,"5%",178.895490831434,"n","n"
110,"old","cMAPLab-Behav",61,"WEPT","WEST","phonetic",0,"5%",181.411762215459,"n","n"
