SubNum,Group,Hostname,TrialNum,Word,List,Type,NoList,Pleasantness,RT,Credit,Lab
36,young,CC4,1,PROMENADE,,semantic,1,NA,NA,y,y
36,young,CC4,2,MONOXIDE,,semantic,1,1,4.46857759845443,y,y
36,young,CC4,3,INDUSTRY,,semantic,1,1,7.6739686424844,y,y
36,young,CC4,4,TORTILLA,,semantic,1,3,11.1659604962915,y,y
36,young,CC4,5,ANTIQUITY,,semantic,1,5,14.3745698307175,y,y
36,young,CC4,6,LINGUISTICS,,semantic,1,1,17.7749040958006,y,y
36,young,CC4,7,SCISSORS,,semantic,1,1,19.0583844133653,y,y
36,young,CC4,8,SCHOOLYARD,,semantic,1,1,22.1169589902274,y,y
36,young,CC4,9,BIOLOGIST,,semantic,1,1,24.8255727016367,y,y
36,young,CC4,10,THICKET,,semantic,1,1,29.6010071421042,y,y
36,young,CC4,11,SIN,SIP,phonetic,0,1,31.2845325556118,y,y
36,young,CC4,12,MOON,BOON,phonetic,0,1,33.7848191591911,y,y
36,young,CC4,13,WELT,WEST,phonetic,0,5,37.0934300331865,y,y
36,young,CC4,14,RABBIT,MAGICIAN,semantic,0,1,39.7519767193589,y,y
36,young,CC4,15,CAM,CAT,phonetic,0,5,43.2606160270516,y,y
36,young,CC4,16,PUN,BUN,phonetic,0,5,46.7026193360798,y,y
36,young,CC4,17,FAME,FATE,phonetic,0,1,49.3778973896988,y,y
36,young,CC4,18,JOGGING,FITNESS,semantic,0,1,51.6781253744848,y,y
36,young,CC4,19,ROULETTE,GAMBLER,semantic,0,1,54.87840886903,y,y
36,young,CC4,20,NUTRITION,FITNESS,semantic,0,1,57.8203350561671,y,y
36,young,CC4,21,FAKE,FATE,phonetic,0,1,60.803983713733,y,y
36,young,CC4,22,RIP,SIP,phonetic,0,1,63.3458853303455,y,y
36,young,CC4,23,CONJURE,MAGICIAN,semantic,0,5,66.9129585544579,y,y
36,young,CC4,24,SKELETONS,DINOSAUR,semantic,0,1,70.8299283506349,y,y
36,young,CC4,25,BRONTOSAURUS,DINOSAUR,semantic,0,5,72.9384362346027,y,y
36,young,CC4,26,SEAL,TEAL,phonetic,0,5,77.7722405998502,y,y
36,young,CC4,27,PSYCHOPATH,LUNATIC,semantic,0,1,79.7307792266365,y,y
36,young,CC4,28,FADE,FATE,phonetic,0,5,81.8893330062274,y,y
36,young,CC4,29,ENCHANTED,MAGICIAN,semantic,0,1,86.5147296707146,y,y
36,young,CC4,30,COON,BOON,phonetic,0,5,88.131587089505,y,y
36,young,CC4,31,WIZARD,MAGICIAN,semantic,0,1,91.3568954938091,y,y
36,young,CC4,32,REPTILES,DINOSAUR,semantic,0,5,94.0321560404263,y,y
36,young,CC4,33,HIP,SIP,phonetic,0,5,97.2074215675239,y,y
36,young,CC4,34,NOON,BOON,phonetic,0,1,99.8827020360623,y,y
36,young,CC4,35,ARTIFACTS,DINOSAUR,semantic,0,5,103.36637559603,y,y
36,young,CC4,36,MANIAC,LUNATIC,semantic,0,5,106.383311011828,y,y
36,young,CC4,37,PAT,CAT,phonetic,0,5,108.833555945428,y,y
36,young,CC4,38,SWAMPS,DINOSAUR,semantic,0,5,111.908852532506,y,y
36,young,CC4,39,DEMENTED,LUNATIC,semantic,0,5,114.750762691488,y,y
36,young,CC4,40,VEAL,TEAL,phonetic,0,5,117.809457403375,y,y
36,young,CC4,41,MAMMOTH,DINOSAUR,semantic,0,1,121.293083573226,y,y
36,young,CC4,42,MUGGING,ROBBERY,semantic,0,5,124.01837854553,y,y
36,young,CC4,43,ASSAILANT,ROBBERY,semantic,0,5,126.935317855328,y,y
36,young,CC4,44,BUS,BUN,phonetic,0,1,130.160590943648,y,y
36,young,CC4,45,SIT,SIP,phonetic,0,1,132.844222909072,y,y
36,young,CC4,46,CAP,CAT,phonetic,0,1,136.75291817938,y,y
36,young,CC4,47,AMPHIBIANS,DINOSAUR,semantic,0,1,139.203128400492,y,y
36,young,CC4,48,GATE,FATE,phonetic,0,1,141.761710976483,y,y
36,young,CC4,49,BANDIT,ROBBERY,semantic,0,1,144.878687473712,y,y
36,young,CC4,50,SORCERER,MAGICIAN,semantic,0,1,148.170765897026,y,y
36,young,CC4,51,DIP,SIP,phonetic,0,5,150.987616131781,y,y
36,young,CC4,52,MEAL,TEAL,phonetic,0,1,153.979597572004,y,y
36,young,CC4,53,AEROBICS,FITNESS,semantic,0,5,157.146533938823,y,y
36,young,CC4,54,BARBELLS,FITNESS,semantic,0,5,160.338500045007,y,y
36,young,CC4,55,HOLDUP,ROBBERY,semantic,0,1,164.113885284401,y,y
36,young,CC4,56,BOOM,BOON,phonetic,0,1,166.272406464675,y,y
36,young,CC4,57,FAT,CAT,phonetic,0,5,170.356135443551,y,y
36,young,CC4,58,CAB,CAT,phonetic,0,1,172.273006837815,y,y
36,young,CC4,59,RANTING,LUNATIC,semantic,0,5,175.081594620366,y,y
36,young,CC4,60,BOOT,BOON,phonetic,0,1,177.890199004672,y,y
36,young,CC4,61,HIGHCHAIR,INFANT,semantic,0,5,181.298820473487,y,y
36,young,CC4,62,GLACIERS,DINOSAUR,semantic,0,1,184.240810652031,y,y
36,young,CC4,63,BOOKIE,GAMBLER,semantic,0,5,186.857703990536,y,y
36,young,CC4,64,RAT,CAT,phonetic,0,1,190.19139199378,y,y
36,young,CC4,65,STEALING,ROBBERY,semantic,0,1,192.966650155839,y,y
36,young,CC4,66,RATE,FATE,phonetic,0,1,195.725261165528,y,y
36,young,CC4,67,PEAL,TEAL,phonetic,0,1,198.958899635822,y,y
